type,code,description,exclude,
SNOMED CT,372095001,Malignant neoplasm of male breast (disorder),0,"    ('SNOMED CT', '372095001', 'Malignant neoplasm of male breast (disorder)', '0'),"
SNOMED CT,372096000,Carcinoma of male breast (disorder),0,"    ('SNOMED CT', '372096000', 'Carcinoma of male breast (disorder)', '0'),"
SNOMED CT,372097009,Malignant neoplasm of endocervix (disorder),0,"    ('SNOMED CT', '372097009', 'Malignant neoplasm of endocervix (disorder)', '0'),"
SNOMED CT,372099007,Malignant neoplasm of exocervix (disorder),0,"    ('SNOMED CT', '372099007', 'Malignant neoplasm of exocervix (disorder)', '0'),"
SNOMED CT,372100004,Carcinoma of exocervix (disorder),0,"    ('SNOMED CT', '372100004', 'Carcinoma of exocervix (disorder)', '0'),"
SNOMED CT,372101000,Carcinoma of extrahepatic bile duct (disorder),0,"    ('SNOMED CT', '372101000', 'Carcinoma of extrahepatic bile duct (disorder)', '0'),"
SNOMED CT,372106005,Carcinoma of penis (disorder),0,"    ('SNOMED CT', '372106005', 'Carcinoma of penis (disorder)', '0'),"
SNOMED CT,372108006,Malignant neoplasm of bone of lower limb (disorder),0,"    ('SNOMED CT', '372108006', 'Malignant neoplasm of bone of lower limb (disorder)', '0'),"
SNOMED CT,372111007,"Carcinoma of lower lobe, bronchus or lung (disorder)",0,"    ('SNOMED CT', '372111007', 'Carcinoma of lower lobe, bronchus or lung (disorder)', '0'),"
SNOMED CT,372113005,"Carcinoma of middle lobe, bronchus or lung (disorder)",0,"    ('SNOMED CT', '372113005', 'Carcinoma of middle lobe, bronchus or lung (disorder)', '0'),"
SNOMED CT,372119009,Primary malignant neoplasm of head of pancreas (disorder),0,"    ('SNOMED CT', '372119009', 'Primary malignant neoplasm of head of pancreas (disorder)', '0'),"
SNOMED CT,372131006,Malignant neoplasm of upper limb bones and scapula (disorder),0,"    ('SNOMED CT', '372131006', 'Malignant neoplasm of upper limb bones and scapula (disorder)', '0'),"
SNOMED CT,372136001,"Carcinoma of upper lobe, bronchus or lung (disorder)",0,"    ('SNOMED CT', '372136001', 'Carcinoma of upper lobe, bronchus or lung (disorder)', '0'),"
SNOMED CT,372137005,Primary malignant neoplasm of breast (disorder),0,"    ('SNOMED CT', '372137005', 'Primary malignant neoplasm of breast (disorder)', '0'),"
SNOMED CT,372138000,Carcinoma of esophagus (disorder),0,"    ('SNOMED CT', '372138000', 'Carcinoma of esophagus (disorder)', '0'),"
SNOMED CT,372139008,Primary malignant neoplasm of gallbladder (disorder),0,"    ('SNOMED CT', '372139008', 'Primary malignant neoplasm of gallbladder (disorder)', '0'),"
SNOMED CT,372140005,Carcinoma of gallbladder (disorder),0,"    ('SNOMED CT', '372140005', 'Carcinoma of gallbladder (disorder)', '0'),"
SNOMED CT,372141009,Carcinoma of vocal cord (disorder),0,"    ('SNOMED CT', '372141009', 'Carcinoma of vocal cord (disorder)', '0'),"
SNOMED CT,372142002,Carcinoma of pancreas (disorder),0,"    ('SNOMED CT', '372142002', 'Carcinoma of pancreas (disorder)', '0'),"
SNOMED CT,372143007,Carcinoma of stomach (disorder),0,"    ('SNOMED CT', '372143007', 'Carcinoma of stomach (disorder)', '0'),"
SNOMED CT,372244006,Malignant melanoma (disorder),0,"    ('SNOMED CT', '372244006', 'Malignant melanoma (disorder)', '0'),"
SNOMED CT,373080008,Malignant neoplasm of breast lower inner quadrant (disorder),0,"    ('SNOMED CT', '373080008', 'Malignant neoplasm of breast lower inner quadrant (disorder)', '0'),"
SNOMED CT,373082000,Malignant neoplasm of breast upper inner quadrant (disorder),0,"    ('SNOMED CT', '373082000', 'Malignant neoplasm of breast upper inner quadrant (disorder)', '0'),"
SNOMED CT,373083005,Malignant neoplasm of breast upper outer quadrant (disorder),0,"    ('SNOMED CT', '373083005', 'Malignant neoplasm of breast upper outer quadrant (disorder)', '0'),"
SNOMED CT,373168002,Reticulosarcoma (disorder),0,"    ('SNOMED CT', '373168002', 'Reticulosarcoma (disorder)', '0'),"
SNOMED CT,393563007,Glioblastoma multiforme (disorder),0,"    ('SNOMED CT', '393563007', 'Glioblastoma multiforme (disorder)', '0'),"
SNOMED CT,394894008,Pre-operative chemotherapy (procedure),0,"    ('SNOMED CT', '394894008', 'Pre-operative chemotherapy (procedure)', '0'),"
SNOMED CT,394895009,Postoperative chemotherapy (procedure),0,"    ('SNOMED CT', '394895009', 'Postoperative chemotherapy (procedure)', '0'),"
SNOMED CT,397009000,Mast cell malignancy (disorder),0,"    ('SNOMED CT', '397009000', 'Mast cell malignancy (disorder)', '0'),"
SNOMED CT,398271008,Predominantly T-cell defect (finding),0,"    ('SNOMED CT', '398271008', 'Predominantly T-cell defect (finding)', '0'),"
SNOMED CT,398623004,Refractory anemia with excess blasts (disorder),0,"    ('SNOMED CT', '398623004', 'Refractory anemia with excess blasts (disorder)', '0'),"
SNOMED CT,398670003,Pigmented dermatofibrosarcoma protuberans of skin (disorder),0,"    ('SNOMED CT', '398670003', 'Pigmented dermatofibrosarcoma protuberans of skin (disorder)', '0'),"
SNOMED CT,399042005,Chemotherapy cycle (procedure),0,"    ('SNOMED CT', '399042005', 'Chemotherapy cycle (procedure)', '0'),"
SNOMED CT,399068003,Malignant tumor of prostate (disorder),0,"    ('SNOMED CT', '399068003', 'Malignant tumor of prostate (disorder)', '0'),"
SNOMED CT,399326009,Malignant tumor of urinary bladder (disorder),0,"    ('SNOMED CT', '399326009', 'Malignant tumor of urinary bladder (disorder)', '0'),"
SNOMED CT,399490008,Adenocarcinoma of prostate (disorder),0,"    ('SNOMED CT', '399490008', 'Adenocarcinoma of prostate (disorder)', '0'),"
SNOMED CT,399660006,Ring melanoma of ciliary body (disorder),0,"    ('SNOMED CT', '399660006', 'Ring melanoma of ciliary body (disorder)', '0'),"
SNOMED CT,400001003,Primary cutaneous lymphoma (disorder),0,"    ('SNOMED CT', '400001003', 'Primary cutaneous lymphoma (disorder)', '0'),"
SNOMED CT,400122007,Primary cutaneous T-cell lymphoma (disorder),0,"    ('SNOMED CT', '400122007', 'Primary cutaneous T-cell lymphoma (disorder)', '0'),"
SNOMED CT,402537005,Metastatic basal cell carcinoma (disorder),0,"    ('SNOMED CT', '402537005', 'Metastatic basal cell carcinoma (disorder)', '0'),"
SNOMED CT,402558004,Malignant melanoma (vertical growth phase) (disorder),0,"    ('SNOMED CT', '402558004', 'Malignant melanoma (vertical growth phase) (disorder)', '0'),"
SNOMED CT,402561003,Malignant melanoma of soft tissues (disorder),0,"    ('SNOMED CT', '402561003', 'Malignant melanoma of soft tissues (disorder)', '0'),"
SNOMED CT,402815007,Squamous cell carcinoma (disorder),0,"    ('SNOMED CT', '402815007', 'Squamous cell carcinoma (disorder)', '0'),"
SNOMED CT,403900000,Spindle cell squamous cell carcinoma (disorder),0,"    ('SNOMED CT', '403900000', 'Spindle cell squamous cell carcinoma (disorder)', '0'),"
SNOMED CT,403906006,Metastatic squamous cell carcinoma (disorder),0,"    ('SNOMED CT', '403906006', 'Metastatic squamous cell carcinoma (disorder)', '0'),"
SNOMED CT,403923002,Spindle cell malignant melanoma (disorder),0,"    ('SNOMED CT', '403923002', 'Spindle cell malignant melanoma (disorder)', '0'),"
SNOMED CT,403924008,Desmoplastic malignant melanoma (disorder),0,"    ('SNOMED CT', '403924008', 'Desmoplastic malignant melanoma (disorder)', '0'),"
SNOMED CT,403927001,Malignant melanoma of nail apparatus (disorder),0,"    ('SNOMED CT', '403927001', 'Malignant melanoma of nail apparatus (disorder)', '0'),"
SNOMED CT,403977003,Angiosarcoma (disorder),0,"    ('SNOMED CT', '403977003', 'Angiosarcoma (disorder)', '0'),"
SNOMED CT,404037002,Malignant peripheral nerve sheath tumor (disorder),0,"    ('SNOMED CT', '404037002', 'Malignant peripheral nerve sheath tumor (disorder)', '0'),"
SNOMED CT,404051002,Embryonal rhabdomyosarcoma (disorder),0,"    ('SNOMED CT', '404051002', 'Embryonal rhabdomyosarcoma (disorder)', '0'),"
SNOMED CT,404071006,Pleomorphic liposarcoma (disorder),0,"    ('SNOMED CT', '404071006', 'Pleomorphic liposarcoma (disorder)', '0'),"
SNOMED CT,404133000,Subcutaneous panniculitic cutaneous T-cell lymphoma (disorder),0,"    ('SNOMED CT', '404133000', 'Subcutaneous panniculitic cutaneous T-cell lymphoma (disorder)', '0'),"
SNOMED CT,404149003,"Lymphoplasmacytic B-cell lymphoma, nodal/systemic with skin involvement (disorder)",0,"    ('SNOMED CT', '404149003', 'Lymphoplasmacytic B-cell lymphoma, nodal/systemic with skin involvement (disorder)', '0'),"
SNOMED CT,405546008,Malignant pericardial effusion (disorder),0,"    ('SNOMED CT', '405546008', 'Malignant pericardial effusion (disorder)', '0'),"
SNOMED CT,405843009,Widespread metastatic malignant neoplastic disease (disorder),0,"    ('SNOMED CT', '405843009', 'Widespread metastatic malignant neoplastic disease (disorder)', '0'),"
SNOMED CT,405945003,Malignant neoplasm of metatarsal bone of foot (disorder),0,"    ('SNOMED CT', '405945003', 'Malignant neoplasm of metatarsal bone of foot (disorder)', '0'),"
SNOMED CT,408642003,Transitional cell carcinoma of kidney (disorder),0,"    ('SNOMED CT', '408642003', 'Transitional cell carcinoma of kidney (disorder)', '0'),"
SNOMED CT,408643008,Infiltrating duct carcinoma of breast (disorder),0,"    ('SNOMED CT', '408643008', 'Infiltrating duct carcinoma of breast (disorder)', '0'),"
SNOMED CT,408645001,Adenocarcinoma of large intestine (disorder),0,"    ('SNOMED CT', '408645001', 'Adenocarcinoma of large intestine (disorder)', '0'),"
SNOMED CT,408646000,Adenocarcinoma of liver (disorder),0,"    ('SNOMED CT', '408646000', 'Adenocarcinoma of liver (disorder)', '0'),"
SNOMED CT,408647009,Adenocarcinoma of stomach (disorder),0,"    ('SNOMED CT', '408647009', 'Adenocarcinoma of stomach (disorder)', '0'),"
SNOMED CT,413441006,"Acute monocytic leukemia, FAB M5b (disorder)",0,"    ('SNOMED CT', '413441006', 'Acute monocytic leukemia, FAB M5b (disorder)', '0'),"
SNOMED CT,413445002,Adenocarcinoma of appendix (disorder),0,"    ('SNOMED CT', '413445002', 'Adenocarcinoma of appendix (disorder)', '0'),"
SNOMED CT,413446001,Adenocarcinoma of cecum (disorder),0,"    ('SNOMED CT', '413446001', 'Adenocarcinoma of cecum (disorder)', '0'),"
SNOMED CT,413537009,Angioimmunoblastic T-cell lymphoma (disorder),0,"    ('SNOMED CT', '413537009', 'Angioimmunoblastic T-cell lymphoma (disorder)', '0'),"
SNOMED CT,413587002,Smoldering myeloma (disorder),0,"    ('SNOMED CT', '413587002', 'Smoldering myeloma (disorder)', '0'),"
SNOMED CT,413738001,Cancer monitoring first letter (procedure),0,"    ('SNOMED CT', '413738001', 'Cancer monitoring first letter (procedure)', '0'),"
SNOMED CT,413739009,Cancer monitoring invitation (procedure),0,"    ('SNOMED CT', '413739009', 'Cancer monitoring invitation (procedure)', '0'),"
SNOMED CT,413740006,Cancer monitoring second letter (procedure),0,"    ('SNOMED CT', '413740006', 'Cancer monitoring second letter (procedure)', '0'),"
SNOMED CT,413741005,Cancer monitoring third letter (procedure),0,"    ('SNOMED CT', '413741005', 'Cancer monitoring third letter (procedure)', '0'),"
SNOMED CT,413842007,Chronic myeloid leukemia in lymphoid blast crisis (disorder),0,"    ('SNOMED CT', '413842007', 'Chronic myeloid leukemia in lymphoid blast crisis (disorder)', '0'),"
SNOMED CT,413843002,Chronic myeloid leukemia in myeloid blast crisis (disorder),0,"    ('SNOMED CT', '413843002', 'Chronic myeloid leukemia in myeloid blast crisis (disorder)', '0'),"
SNOMED CT,413847001,Chronic phase chronic myeloid leukemia (disorder),0,"    ('SNOMED CT', '413847001', 'Chronic phase chronic myeloid leukemia (disorder)', '0'),"
SNOMED CT,414166008,"Extranodal natural killer/T-cell lymphoma, nasal type (disorder)",0,"    ('SNOMED CT', '414166008', 'Extranodal natural killer/T-cell lymphoma, nasal type (disorder)', '0'),"
SNOMED CT,414553000,Kappa light chain myeloma (disorder),0,"    ('SNOMED CT', '414553000', 'Kappa light chain myeloma (disorder)', '0'),"
SNOMED CT,414785000,Multiple solitary plasmacytomas (disorder),0,"    ('SNOMED CT', '414785000', 'Multiple solitary plasmacytomas (disorder)', '0'),"
SNOMED CT,415082004,Personal history of primary malignant neoplasm of lung (context-dependent category),0,"    ('SNOMED CT', '415082004', 'Personal history of primary malignant neoplasm of lung (context-dependent category)', '0'),"
SNOMED CT,415110002,Plasma cell myeloma/plasmacytoma (disorder),0,"    ('SNOMED CT', '415110002', 'Plasma cell myeloma/plasmacytoma (disorder)', '0'),"
SNOMED CT,415112005,Plasmacytoma (disorder),0,"    ('SNOMED CT', '415112005', 'Plasmacytoma (disorder)', '0'),"
SNOMED CT,416402001,Gestational trophoblastic disease (disorder),0,"    ('SNOMED CT', '416402001', 'Gestational trophoblastic disease (disorder)', '0'),"
SNOMED CT,416669000,Invasive hydatidiform mole (disorder),0,"    ('SNOMED CT', '416669000', 'Invasive hydatidiform mole (disorder)', '0'),"
SNOMED CT,416712009,Clear cell (mesonephric) neoplasm of ovary (disorder),0,"    ('SNOMED CT', '416712009', 'Clear cell (mesonephric) neoplasm of ovary (disorder)', '0'),"
SNOMED CT,416769008,Malignant teratoma of testis (disorder),0,"    ('SNOMED CT', '416769008', 'Malignant teratoma of testis (disorder)', '0'),"
SNOMED CT,416842003,Malignant sacral teratoma (disorder),0,"    ('SNOMED CT', '416842003', 'Malignant sacral teratoma (disorder)', '0'),"
SNOMED CT,416901002,Malignant medulloepithelioma of ciliary body (disorder),0,"    ('SNOMED CT', '416901002', 'Malignant medulloepithelioma of ciliary body (disorder)', '0'),"
SNOMED CT,417036008,Liquid based cervical cytology screening (procedure),0,"    ('SNOMED CT', '417036008', 'Liquid based cervical cytology screening (procedure)', '0'),"
SNOMED CT,417084004,Cancer monitoring verbal invitation (procedure),0,"    ('SNOMED CT', '417084004', 'Cancer monitoring verbal invitation (procedure)', '0'),"
SNOMED CT,417417007,Malignant teratoma of undescended testis (disorder),0,"    ('SNOMED CT', '417417007', 'Malignant teratoma of undescended testis (disorder)', '0'),"
SNOMED CT,417554000,Malignant teratoma of descended testis (disorder),0,"    ('SNOMED CT', '417554000', 'Malignant teratoma of descended testis (disorder)', '0'),"
SNOMED CT,417570003,Gestational choriocarcinoma (disorder),0,"    ('SNOMED CT', '417570003', 'Gestational choriocarcinoma (disorder)', '0'),"
SNOMED CT,419052002,Malignant tumor of urinary system (disorder),0,"    ('SNOMED CT', '419052002', 'Malignant tumor of urinary system (disorder)', '0'),"
SNOMED CT,420788006,Intraocular non-Hodgkin malignant lymphoma (disorder),0,"    ('SNOMED CT', '420788006', 'Intraocular non-Hodgkin malignant lymphoma (disorder)', '0'),"
SNOMED CT,421249001,Malignant tumor of vermilion border of lip (disorder),0,"    ('SNOMED CT', '421249001', 'Malignant tumor of vermilion border of lip (disorder)', '0'),"
SNOMED CT,422599000,Squamous cell carcinoma of back (disorder),0,"    ('SNOMED CT', '422599000', 'Squamous cell carcinoma of back (disorder)', '0'),"
SNOMED CT,422691006,Squamous cell carcinoma of nasopharynx (disorder),0,"    ('SNOMED CT', '422691006', 'Squamous cell carcinoma of nasopharynx (disorder)', '0'),"
SNOMED CT,423158009,Hurthle cell carcinoma of thyroid (disorder),0,"    ('SNOMED CT', '423158009', 'Hurthle cell carcinoma of thyroid (disorder)', '0'),"
SNOMED CT,423464009,Squamous cell carcinoma of oropharynx (disorder),0,"    ('SNOMED CT', '423464009', 'Squamous cell carcinoma of oropharynx (disorder)', '0'),"
SNOMED CT,423746001,Adenocarcinoma of pelvis (disorder),0,"    ('SNOMED CT', '423746001', 'Adenocarcinoma of pelvis (disorder)', '0'),"
SNOMED CT,423973006,"Carcinoma of uterine cervix, invasive (disorder)",0,"    ('SNOMED CT', '423973006', 'Carcinoma of uterine cervix, invasive (disorder)', '0'),"
SNOMED CT,424151006,Anaplastic glioma of brain (disorder),0,"    ('SNOMED CT', '424151006', 'Anaplastic glioma of brain (disorder)', '0'),"
SNOMED CT,424413001,Sarcoma (disorder),0,"    ('SNOMED CT', '424413001', 'Sarcoma (disorder)', '0'),"
SNOMED CT,424952003,Sarcoma of soft tissue (disorder),0,"    ('SNOMED CT', '424952003', 'Sarcoma of soft tissue (disorder)', '0'),"
SNOMED CT,425066001,"Carcinoma of urinary bladder, invasive (disorder)",0,"    ('SNOMED CT', '425066001', 'Carcinoma of urinary bladder, invasive (disorder)', '0'),"
SNOMED CT,425178004,Adenocarcinoma of rectosigmoid junction (disorder),0,"    ('SNOMED CT', '425178004', 'Adenocarcinoma of rectosigmoid junction (disorder)', '0'),"
SNOMED CT,425231005,"Carcinoma of urinary bladder, superficial (disorder)",0,"    ('SNOMED CT', '425231005', 'Carcinoma of urinary bladder, superficial (disorder)', '0'),"
SNOMED CT,426071002,Hodgkin's disease in remission (disorder),0,"    ('SNOMED CT', '426071002', 'Hodgkin's disease in remission (disorder)', '0'),"
SNOMED CT,426202004,Immune reconstitution syndrome (disorder),0,"    ('SNOMED CT', '426202004', 'Immune reconstitution syndrome (disorder)', '0'),"
SNOMED CT,426336007,Solitary osseous myeloma (disorder),0,"    ('SNOMED CT', '426336007', 'Solitary osseous myeloma (disorder)', '0'),"
SNOMED CT,426964009,"Non-small cell lung cancer, positive for epidermal growth factor receptor expression (disorder)",0,"    ('SNOMED CT', '426964009', 'Non-small cell lung cancer, positive for epidermal growth factor receptor expression (disorder)', '0'),"
SNOMED CT,427141003,Malignant lymphoma in remission (disorder),0,"    ('SNOMED CT', '427141003', 'Malignant lymphoma in remission (disorder)', '0'),"
SNOMED CT,427492003,Hormone refractory prostate cancer (disorder),0,"    ('SNOMED CT', '427492003', 'Hormone refractory prostate cancer (disorder)', '0'),"
SNOMED CT,427685000,Human epidermal growth factor 2 positive carcinoma of breast (disorder),0,"    ('SNOMED CT', '427685000', 'Human epidermal growth factor 2 positive carcinoma of breast (disorder)', '0'),"
SNOMED CT,428061005,Malignant neoplasm of brain (disorder),0,"    ('SNOMED CT', '428061005', 'Malignant neoplasm of brain (disorder)', '0'),"
SNOMED CT,428100006,Malignant neoplasm of thoracic cavity structure (disorder),0,"    ('SNOMED CT', '428100006', 'Malignant neoplasm of thoracic cavity structure (disorder)', '0'),"
SNOMED CT,428281000,Malignant neoplasm of bone (disorder),0,"    ('SNOMED CT', '428281000', 'Malignant neoplasm of bone (disorder)', '0'),"
